DataType;SortType;Threshold;Size;Time_ms
Random;Gybrid;80;49000;11.0846
Random;Gybrid;80;49100;11.2854
Random;Gybrid;80;49200;11.4304
Random;Gybrid;80;49300;11.9826
Random;Gybrid;80;49400;11.0598
Random;Gybrid;80;49500;11.4013
Random;Gybrid;80;49600;11.2428
Random;Gybrid;80;49700;11.2441
Random;Gybrid;80;49800;11.264
Random;Gybrid;80;49900;11.2992
Random;Gybrid;80;50000;11.281
Random;Gybrid;80;50100;11.3384
Random;Gybrid;80;50200;12.5479
Random;Gybrid;80;50300;11.3511
Random;Gybrid;80;50400;11.5186
Random;Gybrid;80;50500;11.5271
Random;Gybrid;80;50600;11.3874
Random;Gybrid;80;50700;11.5373
Random;Gybrid;80;50800;11.5999
Random;Gybrid;80;50900;12.0791
Random;Gybrid;80;51000;11.7432
Random;Gybrid;80;51100;11.5723
Random;Gybrid;80;51200;11.7347
Random;Gybrid;80;51300;12.5236
Random;Gybrid;80;51400;12.1892
Random;Gybrid;80;51500;12.9782
Random;Gybrid;80;51600;12.105
Random;Gybrid;80;51700;11.7584
Random;Gybrid;80;51800;12.2458
Random;Gybrid;80;51900;11.9213
Random;Gybrid;80;52000;11.8471
Random;Gybrid;80;52100;11.9771
Random;Gybrid;80;52200;11.9754
Random;Gybrid;80;52300;11.9415
Random;Gybrid;80;52400;13.2161
Random;Gybrid;80;52500;12.232
Random;Gybrid;80;52600;12.3899
Random;Gybrid;80;52700;12.0993
Random;Gybrid;80;52800;12.0461
Random;Gybrid;80;52900;12.0112
Random;Gybrid;80;53000;12.2759
Random;Gybrid;80;53100;12.1355
Random;Gybrid;80;53200;12.1696
Random;Gybrid;80;53300;12.5454
Random;Gybrid;80;53400;12.3426
Random;Gybrid;80;53500;12.7879
Random;Gybrid;80;53600;12.4716
Random;Gybrid;80;53700;12.3717
Random;Gybrid;80;53800;12.4947
Random;Gybrid;80;53900;12.5302
Random;Gybrid;80;54000;12.3194
Random;Gybrid;80;54100;12.5894
Random;Gybrid;80;54200;12.4283
Random;Gybrid;80;54300;12.4054
Random;Gybrid;80;54400;13.212
Random;Gybrid;80;54500;12.5558
Random;Gybrid;80;54600;12.6525
Random;Gybrid;80;54700;12.6726
Random;Gybrid;80;54800;12.5898
Random;Gybrid;80;54900;12.6067
Random;Gybrid;80;55000;12.6807
Random;Gybrid;80;55100;13.026
Random;Gybrid;80;55200;14.1766
Random;Gybrid;80;55300;12.7805
Random;Gybrid;80;55400;13.263
Random;Gybrid;80;55500;13.0024
Random;Gybrid;80;55600;12.9287
Random;Gybrid;80;55700;12.7811
Random;Gybrid;80;55800;12.8415
Random;Gybrid;80;55900;13.8834
Random;Gybrid;80;56000;12.8846
Random;Gybrid;80;56100;12.9723
Random;Gybrid;80;56200;13.722
Random;Gybrid;80;56300;12.9945
Random;Gybrid;80;56400;12.9902
Random;Gybrid;80;56500;13.332
Random;Gybrid;80;56600;13.0786
Random;Gybrid;80;56700;13.1684
Random;Gybrid;80;56800;13.1403
Random;Gybrid;80;56900;13.25
Random;Gybrid;80;57000;13.4765
Random;Gybrid;80;57100;13.7216
Random;Gybrid;80;57200;13.3168
Random;Gybrid;80;57300;13.2683
Random;Gybrid;80;57400;13.4478
Random;Gybrid;80;57500;13.3095
Random;Gybrid;80;57600;13.3436
Random;Gybrid;80;57700;13.4685
Random;Gybrid;80;57800;14.3617
Random;Gybrid;80;57900;13.5444
Random;Gybrid;80;58000;13.4821
Random;Gybrid;80;58100;14.2185
Random;Gybrid;80;58200;13.6867
Random;Gybrid;80;58300;14.0322
Random;Gybrid;80;58400;13.7195
Random;Gybrid;80;58500;13.7706
Random;Gybrid;80;58600;13.8124
Random;Gybrid;80;58700;13.9462
Random;Gybrid;80;58800;13.7684
Random;Gybrid;80;58900;13.8106
Random;Gybrid;80;59000;14.7837
Random;Gybrid;80;59100;14.0679
Random;Gybrid;80;59200;13.9167
Random;Gybrid;80;59300;13.9618
Random;Gybrid;80;59400;13.8333
Random;Gybrid;80;59500;14.4526
Random;Gybrid;80;59600;14.0275
Random;Gybrid;80;59700;14.5107
Random;Gybrid;80;59800;14.012
Random;Gybrid;80;59900;14.0735
Random;Gybrid;80;60000;14.0949
Random;Gybrid;80;60100;15.9254
Random;Gybrid;80;60200;14.1147
Random;Gybrid;80;60300;14.2805
Random;Gybrid;80;60400;14.2102
Random;Gybrid;80;60500;14.2003
Random;Gybrid;80;60600;14.2939
Random;Gybrid;80;60700;15.0789
Random;Gybrid;80;60800;14.3098
Random;Gybrid;80;60900;14.3309
Random;Gybrid;80;61000;14.3064
Random;Gybrid;80;61100;14.3459
Random;Gybrid;80;61200;14.4492
Random;Gybrid;80;61300;14.4963
Random;Gybrid;80;61400;14.5487
Random;Gybrid;80;61500;15.4028
Random;Gybrid;80;61600;14.626
Random;Gybrid;80;61700;14.558
Random;Gybrid;80;61800;15.3203
Random;Gybrid;80;61900;14.9464
Random;Gybrid;80;62000;14.7745
Random;Gybrid;80;62100;14.7028
Random;Gybrid;80;62200;14.8715
Random;Gybrid;80;62300;14.7705
Random;Gybrid;80;62400;14.7099
Random;Gybrid;80;62500;15.2029
Random;Gybrid;80;62600;14.8248
Random;Gybrid;80;62700;14.8446
Random;Gybrid;80;62800;15.3941
Random;Gybrid;80;62900;15.6263
Random;Gybrid;80;63000;15.0606
Random;Gybrid;80;63100;15.0639
Random;Gybrid;80;63200;15.3923
Random;Gybrid;80;63300;15.0359
Random;Gybrid;80;63400;15.2943
Random;Gybrid;80;63500;15.134
Random;Gybrid;80;63600;15.1256
Random;Gybrid;80;63700;15.3736
Random;Gybrid;80;63800;15.1984
Random;Gybrid;80;63900;15.272
Random;Gybrid;80;64000;15.2381
Random;Gybrid;80;64100;15.5454
Random;Gybrid;80;64200;15.2605
Random;Gybrid;80;64300;15.6532
Random;Gybrid;80;64400;16.5154
Random;Gybrid;80;64500;15.432
Random;Gybrid;80;64600;15.8889
Random;Gybrid;80;64700;15.6409
Random;Gybrid;80;64800;15.6383
Random;Gybrid;80;64900;15.6065
Random;Gybrid;80;65000;15.5669
Random;Gybrid;80;65100;16.4759
Random;Gybrid;80;65200;19.0612
Random;Gybrid;80;65300;15.6243
Random;Gybrid;80;65400;15.633
Random;Gybrid;80;65500;15.8696
Random;Gybrid;80;65600;15.9693
Random;Gybrid;80;65700;16.377
Random;Gybrid;80;65800;15.7519
Random;Gybrid;80;65900;15.9376
Random;Gybrid;80;66000;15.978
Random;Gybrid;80;66100;15.8247
Random;Gybrid;80;66200;16.1882
Random;Gybrid;80;66300;16.0699
Random;Gybrid;80;66400;16.11
Random;Gybrid;80;66500;16.6301
Random;Gybrid;80;66600;15.9345
Random;Gybrid;80;66700;16.1399
Random;Gybrid;80;66800;16.0939
Random;Gybrid;80;66900;16.0556
Random;Gybrid;80;67000;16.2706
Random;Gybrid;80;67100;16.3563
Random;Gybrid;80;67200;17.1887
Random;Gybrid;80;67300;16.396
Random;Gybrid;80;67400;16.2441
Random;Gybrid;80;67500;16.594
Random;Gybrid;80;67600;17.3451
Random;Gybrid;80;67700;16.5435
Random;Gybrid;80;67800;17.4425
Random;Gybrid;80;67900;16.4723
Random;Gybrid;80;68000;16.8511
Random;Gybrid;80;68100;16.9021
Random;Gybrid;80;68200;16.6121
Random;Gybrid;80;68300;16.8456
Random;Gybrid;80;68400;17.2497
Random;Gybrid;80;68500;17.9144
Random;Gybrid;80;68600;16.9437
Random;Gybrid;80;68700;16.6547
Random;Gybrid;80;68800;16.7391
Random;Gybrid;80;68900;16.7376
Random;Gybrid;80;69000;16.8338
Random;Gybrid;80;69100;16.8964
Random;Gybrid;80;69200;16.9757
Random;Gybrid;80;69300;16.8113
Random;Gybrid;80;69400;17.1785
Random;Gybrid;80;69500;17.7775
Random;Gybrid;80;69600;16.998
Random;Gybrid;80;69700;16.9123
Random;Gybrid;80;69800;17.1276
Random;Gybrid;80;69900;17.4543
Random;Gybrid;80;70000;17.0902
Random;Gybrid;80;70100;17.3388
Random;Gybrid;80;70200;18.2536
Random;Gybrid;80;70300;18.1914
Random;Gybrid;80;70400;17.2714
Random;Gybrid;80;70500;17.3608
Random;Gybrid;80;70600;17.3013
Random;Gybrid;80;70700;17.2394
Random;Gybrid;80;70800;17.3594
Random;Gybrid;80;70900;17.431
Random;Gybrid;80;71000;19.2285
Random;Gybrid;80;71100;17.4914
Random;Gybrid;80;71200;17.4199
Random;Gybrid;80;71300;17.909
Random;Gybrid;80;71400;18.3505
Random;Gybrid;80;71500;17.5771
Random;Gybrid;80;71600;17.5746
Random;Gybrid;80;71700;18.4494
Random;Gybrid;80;71800;17.8127
Random;Gybrid;80;71900;17.7683
Random;Gybrid;80;72000;18.1258
Random;Gybrid;80;72100;18.6435
Random;Gybrid;80;72200;17.974
Random;Gybrid;80;72300;17.8545
Random;Gybrid;80;72400;18.1578
Random;Gybrid;80;72500;17.9783
Random;Gybrid;80;72600;17.9359
Random;Gybrid;80;72700;18.0413
Random;Gybrid;80;72800;18.3087
Random;Gybrid;80;72900;18.063
Random;Gybrid;80;73000;18.348
Random;Gybrid;80;73100;18.0872
Random;Gybrid;80;73200;18.219
Random;Gybrid;80;73300;18.2305
Random;Gybrid;80;73400;18.9669
Random;Gybrid;80;73500;18.2231
Random;Gybrid;80;73600;19.5506
Random;Gybrid;80;73700;19.4969
Random;Gybrid;80;73800;20.5479
Random;Gybrid;80;73900;21.6897
Random;Gybrid;80;74000;19.6022
Random;Gybrid;80;74100;18.7534
Random;Gybrid;80;74200;19.3602
Random;Gybrid;80;74300;19.5564
Random;Gybrid;80;74400;18.5034
Random;Gybrid;80;74500;18.6044
Random;Gybrid;80;74600;19.8576
Random;Gybrid;80;74700;18.6021
Random;Gybrid;80;74800;19.1863
Random;Gybrid;80;74900;19.5573
Random;Gybrid;80;75000;18.7
Random;Gybrid;80;75100;19.2444
Random;Gybrid;80;75200;18.9355
Random;Gybrid;80;75300;19.749
Random;Gybrid;80;75400;20.0515
Random;Gybrid;80;75500;19.6017
Random;Gybrid;80;75600;20.503
Random;Gybrid;80;75700;20.0814
Random;Gybrid;80;75800;18.9941
Random;Gybrid;80;75900;19.6768
Random;Gybrid;80;76000;19.2731
Random;Gybrid;80;76100;20.1299
Random;Gybrid;80;76200;20.1454
Random;Gybrid;80;76300;19.3764
Random;Gybrid;80;76400;19.8071
Random;Gybrid;80;76500;20.3796
Random;Gybrid;80;76600;19.2188
Random;Gybrid;80;76700;19.3283
Random;Gybrid;80;76800;20.5879
Random;Gybrid;80;76900;19.5988
Random;Gybrid;80;77000;19.3697
Random;Gybrid;80;77100;19.3871
Random;Gybrid;80;77200;19.6502
Random;Gybrid;80;77300;20.7606
Random;Gybrid;80;77400;19.7079
Random;Gybrid;80;77500;19.4765
Random;Gybrid;80;77600;19.5868
Random;Gybrid;80;77700;19.883
Random;Gybrid;80;77800;19.6677
Random;Gybrid;80;77900;19.6535
Random;Gybrid;80;78000;19.988
Random;Gybrid;80;78100;19.6884
Random;Gybrid;80;78200;19.7241
Random;Gybrid;80;78300;19.7847
Random;Gybrid;80;78400;20.0125
Random;Gybrid;80;78500;21.4498
Random;Gybrid;80;78600;20.5733
Random;Gybrid;80;78700;20.1576
Random;Gybrid;80;78800;20.8884
Random;Gybrid;80;78900;19.9866
Random;Gybrid;80;79000;20.8434
Random;Gybrid;80;79100;20.0708
Random;Gybrid;80;79200;20.5223
Random;Gybrid;80;79300;20.3641
Random;Gybrid;80;79400;21.4633
Random;Gybrid;80;79500;20.2066
Random;Gybrid;80;79600;20.3001
Random;Gybrid;80;79700;21.1451
Random;Gybrid;80;79800;20.4495
Random;Gybrid;80;79900;20.5527
Random;Gybrid;80;80000;21.1892
Random;Gybrid;80;80100;20.7622
Random;Gybrid;80;80200;20.6205
Random;Gybrid;80;80300;21.0608
Random;Gybrid;80;80400;22.4879
Random;Gybrid;80;80500;20.5906
Random;Gybrid;80;80600;20.4683
Random;Gybrid;80;80700;20.7612
Random;Gybrid;80;80800;20.5662
Random;Gybrid;80;80900;20.9441
Random;Gybrid;80;81000;20.9451
Random;Gybrid;80;81100;21.7919
Random;Gybrid;80;81200;21.1118
Random;Gybrid;80;81300;20.8154
Random;Gybrid;80;81400;21.1307
Random;Gybrid;80;81500;24.0231
Random;Gybrid;80;81600;22.3785
Random;Gybrid;80;81700;21.0099
Random;Gybrid;80;81800;22.8357
Random;Gybrid;80;81900;21.2645
Random;Gybrid;80;82000;22.3881
Random;Gybrid;80;82100;20.7454
Random;Gybrid;80;82200;22.2282
Random;Gybrid;80;82300;20.4238
Random;Gybrid;80;82400;20.1832
Random;Gybrid;80;82500;20.5948
Random;Gybrid;80;82600;19.8098
Random;Gybrid;80;82700;19.5246
Random;Gybrid;80;82800;19.4727
Random;Gybrid;80;82900;19.8756
Random;Gybrid;80;83000;19.6707
Random;Gybrid;80;83100;19.4706
Random;Gybrid;80;83200;19.1783
Random;Gybrid;80;83300;19.8194
Random;Gybrid;80;83400;19.092
Random;Gybrid;80;83500;19.2704
Random;Gybrid;80;83600;19.4079
Random;Gybrid;80;83700;19.4881
Random;Gybrid;80;83800;19.3865
Random;Gybrid;80;83900;19.3893
Random;Gybrid;80;84000;19.6289
Random;Gybrid;80;84100;19.4865
Random;Gybrid;80;84200;20.5373
Random;Gybrid;80;84300;19.815
Random;Gybrid;80;84400;19.7905
Random;Gybrid;80;84500;19.5902
Random;Gybrid;80;84600;20.8169
Random;Gybrid;80;84700;19.63
Random;Gybrid;80;84800;19.5467
Random;Gybrid;80;84900;19.6352
Random;Gybrid;80;85000;20.0813
Random;Gybrid;80;85100;19.5987
Random;Gybrid;80;85200;19.6995
Random;Gybrid;80;85300;19.6991
Random;Gybrid;80;85400;19.7709
Random;Gybrid;80;85500;20.4742
Random;Gybrid;80;85600;20.029
Random;Gybrid;80;85700;20.6808
Random;Gybrid;80;85800;21.2747
Random;Gybrid;80;85900;19.8464
Random;Gybrid;80;86000;20.007
Random;Gybrid;80;86100;19.9449
Random;Gybrid;80;86200;20.0954
Random;Gybrid;80;86300;19.8458
Random;Gybrid;80;86400;21.7863
Random;Gybrid;80;86500;20.1518
Random;Gybrid;80;86600;20.2245
Random;Gybrid;80;86700;20.0664
Random;Gybrid;80;86800;20.2708
Random;Gybrid;80;86900;20.6379
Random;Gybrid;80;87000;20.2264
Random;Gybrid;80;87100;20.9716
Random;Gybrid;80;87200;20.8645
Random;Gybrid;80;87300;21.2327
Random;Gybrid;80;87400;20.2554
Random;Gybrid;80;87500;21.3507
Random;Gybrid;80;87600;22.9788
Random;Gybrid;80;87700;20.8334
Random;Gybrid;80;87800;21.2191
Random;Gybrid;80;87900;21.7564
Random;Gybrid;80;88000;21.4305
Random;Gybrid;80;88100;20.3671
Random;Gybrid;80;88200;20.8828
Random;Gybrid;80;88300;20.6796
Random;Gybrid;80;88400;20.5946
Random;Gybrid;80;88500;20.7166
Random;Gybrid;80;88600;20.6416
Random;Gybrid;80;88700;21.2808
Random;Gybrid;80;88800;20.647
Random;Gybrid;80;88900;20.5958
Random;Gybrid;80;89000;20.6528
Random;Gybrid;80;89100;21.0972
Random;Gybrid;80;89200;23.2975
Random;Gybrid;80;89300;20.7824
Random;Gybrid;80;89400;21.1535
Random;Gybrid;80;89500;21.034
Random;Gybrid;80;89600;20.7223
Random;Gybrid;80;89700;21.0207
Random;Gybrid;80;89800;21.0275
Random;Gybrid;80;89900;20.9467
Random;Gybrid;80;90000;21.6849
Random;Gybrid;80;90100;21.8014
Random;Gybrid;80;90200;22.4041
Random;Gybrid;80;90300;21.2013
Random;Gybrid;80;90400;21.7554
Random;Gybrid;80;90500;21.1452
Random;Gybrid;80;90600;22.296
Random;Gybrid;80;90700;21.175
Random;Gybrid;80;90800;20.9908
Random;Gybrid;80;90900;21.5197
Random;Gybrid;80;91000;21.2737
Random;Gybrid;80;91100;21.6341
Random;Gybrid;80;91200;21.378
Random;Gybrid;80;91300;21.3952
Random;Gybrid;80;91400;21.9704
Random;Gybrid;80;91500;22.3243
Random;Gybrid;80;91600;21.6434
Random;Gybrid;80;91700;21.4534
Random;Gybrid;80;91800;21.4407
Random;Gybrid;80;91900;21.4668
Random;Gybrid;80;92000;21.4322
Random;Gybrid;80;92100;21.687
Random;Gybrid;80;92200;21.7475
Random;Gybrid;80;92300;23.0308
Random;Gybrid;80;92400;22.5338
Random;Gybrid;80;92500;24.6876
Random;Gybrid;80;92600;22.4869
Random;Gybrid;80;92700;22.0801
Random;Gybrid;80;92800;22.0453
Random;Gybrid;80;92900;23.0147
Random;Gybrid;80;93000;21.949
Random;Gybrid;80;93100;22.0149
Random;Gybrid;80;93200;21.8533
Random;Gybrid;80;93300;22.3172
Random;Gybrid;80;93400;24.4254
Random;Gybrid;80;93500;22.9729
Random;Gybrid;80;93600;21.9084
Random;Gybrid;80;93700;21.9388
Random;Gybrid;80;93800;21.8732
Random;Gybrid;80;93900;23.64
Random;Gybrid;80;94000;22.3256
Random;Gybrid;80;94100;22.0141
Random;Gybrid;80;94200;22.2084
Random;Gybrid;80;94300;22.8982
Random;Gybrid;80;94400;22.1573
Random;Gybrid;80;94500;22.0627
Random;Gybrid;80;94600;23.2017
Random;Gybrid;80;94700;23.7868
Random;Gybrid;80;94800;22.5207
Random;Gybrid;80;94900;23.6478
Random;Gybrid;80;95000;23.7016
Random;Gybrid;80;95100;25.9441
Random;Gybrid;80;95200;22.6174
Random;Gybrid;80;95300;22.3512
Random;Gybrid;80;95400;24.5814
Random;Gybrid;80;95500;22.6986
Random;Gybrid;80;95600;22.4806
Random;Gybrid;80;95700;22.9115
Random;Gybrid;80;95800;23.4316
Random;Gybrid;80;95900;24.0902
Random;Gybrid;80;96000;23.7192
Random;Gybrid;80;96100;23.013
Random;Gybrid;80;96200;24.0831
Random;Gybrid;80;96300;23.5663
Random;Gybrid;80;96400;23.4906
Random;Gybrid;80;96500;22.7453
Random;Gybrid;80;96600;23.9847
Random;Gybrid;80;96700;22.6945
Random;Gybrid;80;96800;22.7003
Random;Gybrid;80;96900;24.1974
Random;Gybrid;80;97000;23.6965
Random;Gybrid;80;97100;25.3847
Random;Gybrid;80;97200;24.3253
Random;Gybrid;80;97300;24.1738
Random;Gybrid;80;97400;23.1315
Random;Gybrid;80;97500;23.599
Random;Gybrid;80;97600;23.0101
Random;Gybrid;80;97700;23.0031
Random;Gybrid;80;97800;23.2695
Random;Gybrid;80;97900;23.0797
Random;Gybrid;80;98000;23.0543
Random;Gybrid;80;98100;24.4443
Random;Gybrid;80;98200;23.1715
Random;Gybrid;80;98300;26.2191
Random;Gybrid;80;98400;23.5917
Random;Gybrid;80;98500;25.1563
Random;Gybrid;80;98600;25.1702
Random;Gybrid;80;98700;24.2418
Random;Gybrid;80;98800;23.4719
Random;Gybrid;80;98900;23.3223
Random;Gybrid;80;99000;23.2503
Random;Gybrid;80;99100;25.0426
Random;Gybrid;80;99200;24.1333
Random;Gybrid;80;99300;24.3951
Random;Gybrid;80;99400;24.4895
Random;Gybrid;80;99500;23.7683
Random;Gybrid;80;99600;23.9875
Random;Gybrid;80;99700;23.7508
Random;Gybrid;80;99800;24.7564
Random;Gybrid;80;99900;24.061
Random;Gybrid;80;100000;25.4811
Reversed;Standard;0;500;0.1663
Reversed;Standard;0;600;0.2053
Reversed;Standard;0;700;0.2339
Reversed;Standard;0;800;0.2673
Reversed;Standard;0;900;0.3005
Reversed;Standard;0;1000;0.333
Reversed;Standard;0;1100;0.3726
Reversed;Standard;0;1200;0.4122
Reversed;Standard;0;1300;0.4543
Reversed;Standard;0;1400;0.4786
Reversed;Standard;0;1500;0.5138
Reversed;Standard;0;1600;0.5479
Reversed;Standard;0;1700;0.8802
Reversed;Standard;0;1800;0.7593
Reversed;Standard;0;1900;0.688
Reversed;Standard;0;2000;0.6916
Reversed;Standard;0;2100;0.7386
Reversed;Standard;0;2200;0.7661
Reversed;Standard;0;2300;0.8092
Reversed;Standard;0;2400;0.835
Reversed;Standard;0;2500;0.8629
Reversed;Standard;0;2600;1.3632
Reversed;Standard;0;2700;0.9548
Reversed;Standard;0;2800;1.0468
Reversed;Standard;0;2900;1.0262
Reversed;Standard;0;3000;1.0516
Reversed;Standard;0;3100;1.0948
Reversed;Standard;0;3200;1.1723
Reversed;Standard;0;3300;1.7754
Reversed;Standard;0;3400;1.3049
Reversed;Standard;0;3500;1.2244
Reversed;Standard;0;3600;1.2761
Reversed;Standard;0;3700;1.3192
Reversed;Standard;0;3800;1.3612
Reversed;Standard;0;3900;1.3651
Reversed;Standard;0;4000;1.4126
Reversed;Standard;0;4100;1.4269
Reversed;Standard;0;4200;1.4967
Reversed;Standard;0;4300;1.5399
Reversed;Standard;0;4400;1.9074
Reversed;Standard;0;4500;1.5977
Reversed;Standard;0;4600;1.6679
Reversed;Standard;0;4700;1.6901
Reversed;Standard;0;4800;1.723
Reversed;Standard;0;4900;1.9806
Reversed;Standard;0;5000;1.8031
Reversed;Standard;0;5100;1.799
Reversed;Standard;0;5200;1.8861
Reversed;Standard;0;5300;1.931
Reversed;Standard;0;5400;1.9419
Reversed;Standard;0;5500;1.9759
Reversed;Standard;0;5600;2.0218
Reversed;Standard;0;5700;2.0647
Reversed;Standard;0;5800;2.1087
Reversed;Standard;0;5900;2.1394
Reversed;Standard;0;6000;2.1744
Reversed;Standard;0;6100;2.1639
Reversed;Standard;0;6200;2.2591
Reversed;Standard;0;6300;2.4117
Reversed;Standard;0;6400;2.3317
Reversed;Standard;0;6500;2.3505
Reversed;Standard;0;6600;2.3766
Reversed;Standard;0;6700;2.4168
Reversed;Standard;0;6800;2.4548
Reversed;Standard;0;6900;3.2225
Reversed;Standard;0;7000;2.5249
Reversed;Standard;0;7100;2.5757
Reversed;Standard;0;7200;2.6737
Reversed;Standard;0;7300;2.6576
Reversed;Standard;0;7400;2.7103
Reversed;Standard;0;7500;2.7205
Reversed;Standard;0;7600;2.7738
Reversed;Standard;0;7700;3.8033
Reversed;Standard;0;7800;2.834
Reversed;Standard;0;7900;2.8753
Reversed;Standard;0;8000;2.947
Reversed;Standard;0;8100;2.9536
Reversed;Standard;0;8200;2.9475
Reversed;Standard;0;8300;2.9895
Reversed;Standard;0;8400;3.075
Reversed;Standard;0;8500;3.1276
Reversed;Standard;0;8600;3.1626
Reversed;Standard;0;8700;3.1684
Reversed;Standard;0;8800;3.2276
Reversed;Standard;0;8900;3.9014
Reversed;Standard;0;9000;3.2988
Reversed;Standard;0;9100;3.9425
Reversed;Standard;0;9200;3.4242
Reversed;Standard;0;9300;3.9002
Reversed;Standard;0;9400;3.4255
Reversed;Standard;0;9500;3.6723
Reversed;Standard;0;9600;3.5576
Reversed;Standard;0;9700;3.6247
Reversed;Standard;0;9800;3.5904
Reversed;Standard;0;9900;3.6194
Reversed;Standard;0;10000;3.6795
Reversed;Standard;0;10100;3.6881
Reversed;Standard;0;10200;3.8421
Reversed;Standard;0;10300;3.7954
Reversed;Standard;0;10400;4.0963
Reversed;Standard;0;10500;3.887
Reversed;Standard;0;10600;4.5554
Reversed;Standard;0;10700;4.0008
Reversed;Standard;0;10800;5.0137
Reversed;Standard;0;10900;4.1091
Reversed;Standard;0;11000;4.2787
Reversed;Standard;0;11100;4.1035
Reversed;Standard;0;11200;4.1445
Reversed;Standard;0;11300;4.2072
Reversed;Standard;0;11400;4.4293
Reversed;Standard;0;11500;5.149
Reversed;Standard;0;11600;4.3457
Reversed;Standard;0;11700;4.3617
Reversed;Standard;0;11800;4.363
Reversed;Standard;0;11900;4.3687
Reversed;Standard;0;12000;4.5714
Reversed;Standard;0;12100;4.4618
Reversed;Standard;0;12200;4.7134
Reversed;Standard;0;12300;4.5809
Reversed;Standard;0;12400;4.7579
Reversed;Standard;0;12500;5.0481
Reversed;Standard;0;12600;4.7653
Reversed;Standard;0;12700;4.7171
Reversed;Standard;0;12800;5.1647
Reversed;Standard;0;12900;4.7778
Reversed;Standard;0;13000;4.8776
Reversed;Standard;0;13100;5.6949
Reversed;Standard;0;13200;4.9088
Reversed;Standard;0;13300;4.9249
Reversed;Standard;0;13400;5.3892
Reversed;Standard;0;13500;5.0091
Reversed;Standard;0;13600;5.0906
Reversed;Standard;0;13700;5.1066
Reversed;Standard;0;13800;5.3723
Reversed;Standard;0;13900;5.1793
Reversed;Standard;0;14000;5.2284
Reversed;Standard;0;14100;5.4252
Reversed;Standard;0;14200;5.3364
Reversed;Standard;0;14300;5.5185
Reversed;Standard;0;14400;5.3353
Reversed;Standard;0;14500;5.7406
Reversed;Standard;0;14600;5.518
Reversed;Standard;0;14700;5.4783
Reversed;Standard;0;14800;5.616
Reversed;Standard;0;14900;5.9154
Reversed;Standard;0;15000;5.8284
Reversed;Standard;0;15100;5.6924
Reversed;Standard;0;15200;6.0746
Reversed;Standard;0;15300;5.8377
Reversed;Standard;0;15400;6.7606
Reversed;Standard;0;15500;6.1002
Reversed;Standard;0;15600;5.8899
Reversed;Standard;0;15700;6.0546
Reversed;Standard;0;15800;5.8693
Reversed;Standard;0;15900;6.013
Reversed;Standard;0;16000;7.178
Reversed;Standard;0;16100;6.081
Reversed;Standard;0;16200;6.2527
Reversed;Standard;0;16300;6.1338
Reversed;Standard;0;16400;6.1083
Reversed;Standard;0;16500;6.1146
Reversed;Standard;0;16600;6.2045
Reversed;Standard;0;16700;6.2179
Reversed;Standard;0;16800;6.5622
Reversed;Standard;0;16900;7.2204
Reversed;Standard;0;17000;7.5618
Reversed;Standard;0;17100;6.6941
Reversed;Standard;0;17200;6.5731
Reversed;Standard;0;17300;6.5495
Reversed;Standard;0;17400;6.4843
